Team,SRS,Season,SRS_rank
1117,-6502614684763.897,2000,196.0
1119,-6502614684777.557,2000,309.0
1120,-6502614684746.939,2000,33.0
1122,-6502614684757.01,2000,127.0
1123,-6502614684751.433,2000,61.0
1124,-6502614684759.268,2000,157.0
1125,-6502614684769.543,2000,268.0
1126,-6502614684765.891,2000,228.0
1129,-6502614684759.264,2000,156.0
1130,-6502614684756.758,2000,125.0
1131,-6502614684771.775,2000,281.0
1132,-6502614684754.173,2000,91.0
1133,-6502614684754.522,2000,96.0
1135,-6502614684773.404,2000,299.0
1137,-6502614684763.56,2000,192.0
1138,-6502614684772.663,2000,291.0
1139,-6502614684747.386,2000,34.0
1140,-6502614684751.297,2000,58.0
1141,-6502614684763.121,2000,189.0
1142,-6502614684765.122,2000,216.0
1143,-6502614684750.913,2000,53.0
1144,-6502614684771.619,2000,280.0
1145,-6502614684767.386,2000,242.0
1147,-6502614684766.92,2000,238.0
1148,-6502614684758.196,2000,143.0
1149,-6502614684776.32,2000,308.0
1150,-6502614684748.243,2000,40.0
1151,-6502614684766.538,2000,234.0
1152,-6502614684768.752,2000,255.0
1153,-6502614684735.199,2000,3.0
1154,-6502614684773.675,2000,303.0
1155,-6502614684759.016,2000,154.0
1156,-6502614684756.024,2000,115.0
1157,-6502614684769.104,2000,259.0
1158,-6502614684757.555,2000,141.0
1159,-6502614684768.909,2000,258.0
1160,-6502614684752.197,2000,69.0
1161,-6502614684751.984,2000,68.0
1162,-6502614684769.715,2000,270.0
1163,-6502614684743.91,2000,23.0
1164,-6502614684767.954,2000,248.0
1165,-6502614684771.851,2000,282.0
1166,-6502614684751.484,2000,62.0
1168,-6502614684768.738,2000,254.0
1169,-6502614684754.85,2000,101.0
1170,-6502614684766.441,2000,233.0
1171,-6502614684772.1045,2000,285.0
1172,-6502614684760.547,2000,167.0
1173,-6502614684749.919,2000,47.0
1174,-6502614684758.534,2000,148.0
1175,-6502614684775.241,2000,305.0
1176,-6502614684771.857,2000,283.0
1177,-6502614684745.838,2000,29.0
1178,-6502614684755.606,2000,110.0
1179,-6502614684760.35,2000,164.0
1180,-6502614684767.227,2000,240.0
1181,-6502614684734.948,2000,2.0
1182,-6502614684763.9375,2000,197.0
1183,-6502614684755.927,2000,114.0
1184,-6502614684772.238,2000,287.0
1185,-6502614684757.208,2000,132.0
1186,-6502614684756.598,2000,121.0
1187,-6502614684764.114,2000,202.0
1189,-6502614684769.262,2000,263.0
1190,-6502614684766.539,2000,235.0
1191,-6502614684757.09,2000,130.0
1192,-6502614684765.486,2000,219.0
1193,-6502614684761.16,2000,171.0
1194,-6502614684781.49,2000,315.0
1196,-6502614684737.822,2000,5.0
1197,-6502614684778.222,2000,310.0
1198,-6502614684761.04,2000,170.0
1199,-6502614684756.2295,2000,118.0
1200,-6502614684757.033,2000,128.0
1201,-6502614684751.576,2000,64.0
1202,-6502614684765.533,2000,221.0
1203,-6502614684755.054,2000,105.0
1204,-6502614684765.768,2000,224.0
1206,-6502614684757.293,2000,135.0
1207,-6502614684754.532,2000,97.0
1208,-6502614684755.465,2000,108.0
1209,-6502614684761.453,2000,172.0
1210,-6502614684754.846,2000,100.0
1211,-6502614684743.773,2000,22.0
1212,-6502614684784.709,2000,318.0
1214,-6502614684765.811,2000,226.0
1216,-6502614684772.479,2000,288.0
1217,-6502614684770.459,2000,274.0
1218,-6502614684755.861,2000,113.0
1219,-6502614684772.482,2000,289.0
1220,-6502614684752.43,2000,72.0
1221,-6502614684769.657,2000,269.0
1222,-6502614684758.38,2000,145.0
1224,-6502614684783.492,2000,316.0
1225,-6502614684761.595,2000,174.0
1226,-6502614684764.369,2000,208.0
1227,-6502614684763.58,2000,193.0
1228,-6502614684740.568,2000,10.0
1229,-6502614684761.803,2000,177.0
1231,-6502614684740.504,2000,9.0
1232,-6502614684752.695,2000,73.0
1233,-6502614684759.311,2000,158.0
1234,-6502614684751.422,2000,60.0
1235,-6502614684742.799,2000,18.0
1237,-6502614684768.324,2000,251.0
1238,-6502614684769.21,2000,262.0
1239,-6502614684769.152,2000,261.0
1240,-6502614684765.867,2000,227.0
1241,-6502614684760.857,2000,169.0
1242,-6502614684743.651,2000,21.0
1243,-6502614684759.844,2000,161.0
1245,-6502614684748.122,2000,39.0
1246,-6502614684742.263,2000,16.0
1247,-6502614684758.974,2000,153.0
1248,-6502614684757.619,2000,142.0
1249,-6502614684764.399,2000,209.0
1250,-6502614684772.9795,2000,294.0
1251,-6502614684769.35,2000,267.0
1253,-6502614684750.666,2000,52.0
1254,-6502614684773.513,2000,301.0
1256,-6502614684756.689,2000,124.0
1257,-6502614684745.365,2000,27.0
1258,-6502614684775.836,2000,307.0
1259,-6502614684773.265,2000,297.0
1260,-6502614684764.309,2000,206.0
1261,-6502614684741.368,2000,12.0
1263,-6502614684760.628,2000,168.0
1264,-6502614684762.197,2000,180.0
1265,-6502614684764.346,2000,207.0
1266,-6502614684753.171,2000,78.0
1267,-6502614684754.048,2000,88.0
1268,-6502614684742.316,2000,17.0
1269,-6502614684751.23,2000,57.0
1270,-6502614684773.313,2000,298.0
1271,-6502614684775.059,2000,304.0
1272,-6502614684754.37,2000,94.0
1273,-6502614684768.777,2000,256.0
1274,-6502614684749.799,2000,46.0
1275,-6502614684753.855,2000,86.0
1276,-6502614684755.771,2000,112.0
1277,-6502614684736.436,2000,4.0
1278,-6502614684754.012,2000,87.0
1279,-6502614684753.529,2000,81.0
1280,-6502614684753.233,2000,79.0
1281,-6502614684748.307,2000,41.0
1282,-6502614684762.383,2000,182.0
1283,-6502614684752.326,2000,71.0
1284,-6502614684768.143,2000,250.0
1285,-6502614684756.869,2000,126.0
1286,-6502614684763.15,2000,190.0
1287,-6502614684765.362,2000,218.0
1288,-6502614684779.095,2000,312.0
1290,-6502614684773.181,2000,296.0
1291,-6502614684772.833,2000,292.0
1292,-6502614684760.522,2000,166.0
1293,-6502614684754.896,2000,104.0
1296,-6502614684757.241,2000,134.0
1298,-6502614684756.623,2000,122.0
1299,-6502614684768.643,2000,253.0
1301,-6502614684748.555,2000,43.0
1304,-6502614684759.96,2000,162.0
1305,-6502614684763.843,2000,195.0
1306,-6502614684783.672,2000,317.0
1307,-6502614684753.3,2000,80.0
1308,-6502614684753.648,2000,82.0
1309,-6502614684764.057,2000,200.0
1310,-6502614684764.44,2000,210.0
1311,-6502614684767.908,2000,246.0
1313,-6502614684773.085,2000,295.0
1314,-6502614684744.844,2000,26.0
1317,-6502614684770.375,2000,273.0
1318,-6502614684771.974,2000,284.0
1319,-6502614684755.623,2000,111.0
1320,-6502614684758.875,2000,151.0
1321,-6502614684766.311,2000,231.0
1322,-6502614684765.762,2000,223.0
1323,-6502614684753.146,2000,77.0
1324,-6502614684762.9,2000,185.0
1325,-6502614684751.624,2000,65.0
1326,-6502614684743.297,2000,19.0
1328,-6502614684741.797,2000,14.0
1329,-6502614684741.081,2000,11.0
1330,-6502614684762.086,2000,179.0
1331,-6502614684764.5625,2000,211.0
1332,-6502614684745.72,2000,28.0
1333,-6502614684754.132,2000,90.0
1334,-6502614684762.733,2000,184.0
1335,-6502614684754.882,2000,103.0
1336,-6502614684750.147,2000,50.0
1337,-6502614684747.634,2000,36.0
1338,-6502614684757.396,2000,138.0
1339,-6502614684763.242,2000,191.0
1340,-6502614684759.583,2000,160.0
1341,-6502614684778.67,2000,311.0
1343,-6502614684755.547,2000,109.0
1344,-6502614684760.158,2000,163.0
1345,-6502614684744.094,2000,24.0
1346,-6502614684767.952,2000,247.0
1347,-6502614684762.951,2000,187.0
1348,-6502614684767.583,2000,243.0
1349,-6502614684768.892,2000,257.0
1350,-6502614684756.486,2000,120.0
1351,-6502614684764.598,2000,212.0
1352,-6502614684763.662,2000,194.0
1353,-6502614684753.765,2000,85.0
1354,-6502614684768.354,2000,252.0
1356,-6502614684751.303,2000,59.0
1357,-6502614684781.358,2000,314.0
1358,-6502614684759.133,2000,155.0
1359,-6502614684755.348,2000,106.0
1360,-6502614684752.293,2000,70.0
1361,-6502614684769.267,2000,264.0
1362,-6502614684753.651,2000,83.0
1363,-6502614684758.699,2000,149.0
1364,-6502614684758.309,2000,144.0
1365,-6502614684756.357,2000,119.0
1368,-6502614684771.005,2000,276.0
1369,-6502614684754.264,2000,92.0
1371,-6502614684751.773,2000,66.0
1372,-6502614684771.617,2000,279.0
1373,-6502614684758.476,2000,147.0
1374,-6502614684751.843,2000,67.0
1375,-6502614684758.797,2000,150.0
1376,-6502614684750.98,2000,54.0
1378,-6502614684751.115,2000,56.0
1379,-6502614684754.287,2000,93.0
1380,-6502614684770.859,2000,275.0
1381,-6502614684761.598,2000,175.0
1382,-6502614684749.9795,2000,48.0
1383,-6502614684763.969,2000,199.0
1384,-6502614684769.742,2000,271.0
1385,-6502614684746.376,2000,31.0
1386,-6502614684754.062,2000,89.0
1387,-6502614684751.55,2000,63.0
1388,-6502614684766.545,2000,236.0
1389,-6502614684772.57,2000,290.0
1390,-6502614684733.7705,2000,1.0
1391,-6502614684769.779,2000,272.0
1392,-6502614684775.245,2000,306.0
1393,-6502614684743.637,2000,20.0
1395,-6502614684754.6,2000,98.0
1396,-6502614684739.15,2000,6.0
1397,-6502614684741.74,2000,13.0
1398,-6502614684771.315,2000,278.0
1399,-6502614684757.531,2000,140.0
1400,-6502614684740.272,2000,7.0
1401,-6502614684763.939,2000,198.0
1402,-6502614684765.609,2000,222.0
1403,-6502614684757.21,2000,133.0
1404,-6502614684765.805,2000,225.0
1405,-6502614684753.694,2000,84.0
1406,-6502614684767.734,2000,244.0
1407,-6502614684764.267,2000,205.0
1408,-6502614684754.774,2000,99.0
1409,-6502614684740.381,2000,8.0
1410,-6502614684767.238,2000,241.0
1411,-6502614684769.281,2000,266.0
1412,-6502614684756.668,2000,123.0
1414,-6502614684762.93,2000,186.0
1416,-6502614684765.094,2000,215.0
1417,-6502614684746.391,2000,32.0
1418,-6502614684757.363,2000,137.0
1419,-6502614684760.52,2000,165.0
1420,-6502614684765.952,2000,229.0
1421,-6502614684769.273,2000,265.0
1422,-6502614684765.234,2000,217.0
1423,-6502614684756.164,2000,117.0
1424,-6502614684750.613,2000,51.0
1425,-6502614684746.352,2000,30.0
1426,-6502614684763.048,2000,188.0
1427,-6502614684762.36,2000,181.0
1428,-6502614684748.416,2000,42.0
1429,-6502614684751.013,2000,55.0
1431,-6502614684754.868,2000,102.0
1433,-6502614684764.246,2000,204.0
1434,-6502614684761.541,2000,173.0
1435,-6502614684747.686,2000,37.0
1436,-6502614684767.026,2000,239.0
1437,-6502614684752.717,2000,74.0
1438,-6502614684747.753,2000,38.0
1439,-6502614684756.133,2000,116.0
1440,-6502614684772.975,2000,293.0
1441,-6502614684768.098,2000,249.0
1442,-6502614684767.901,2000,245.0
1443,-6502614684762.564,2000,183.0
1444,-6502614684761.758,2000,176.0
1447,-6502614684766.342,2000,232.0
1448,-6502614684747.471,2000,35.0
1449,-6502614684757.42,2000,139.0
1450,-6502614684761.936,2000,178.0
1451,-6502614684757.311,2000,136.0
1452,-6502614684757.154,2000,131.0
1453,-6502614684758.907,2000,152.0
1454,-6502614684757.039,2000,129.0
1455,-6502614684759.417,2000,159.0
1456,-6502614684764.078,2000,201.0
1457,-6502614684758.438,2000,146.0
1458,-6502614684744.734,2000,25.0
1459,-6502614684765.488,2000,220.0
1460,-6502614684764.601,2000,213.0
1461,-6502614684753.054,2000,76.0
1462,-6502614684750.104,2000,49.0
1463,-6502614684773.468,2000,300.0
1464,-6502614684766.186,2000,230.0
3102,32630923977436.53,2000,277.0
3103,32630923977449.32,2000,170.0
3104,32630923977467.477,2000,45.0
3105,32630923977429.074,2000,305.0
3106,32630923977433.766,2000,289.0
3107,32630923977437.375,2000,266.0
3108,32630923977446.36,2000,196.0
3110,32630923977448.113,2000,180.0
3111,32630923977443.766,2000,222.0
3112,32630923977471.715,2000,25.0
3113,32630923977463.94,2000,61.0
3114,32630923977436.92,2000,275.0
3115,32630923977423.31,2000,312.0
3116,32630923977469.29,2000,34.0
3117,32630923977462.516,2000,67.0
3119,32630923977433.645,2000,290.0
3120,32630923977478.617,2000,10.0
3122,32630923977444.844,2000,211.0
3123,32630923977451.598,2000,146.0
3124,32630923977451.336,2000,149.0
3125,32630923977447.62,2000,184.0
3126,32630923977436.188,2000,280.0
3129,32630923977453.703,2000,130.0
3130,32630923977472.992,2000,23.0
3131,32630923977442.066,2000,238.0
3132,32630923977448.453,2000,177.0
3133,32630923977444.945,2000,210.0
3135,32630923977432.645,2000,299.0
3137,32630923977440.12,2000,246.0
3138,32630923977451.707,2000,144.0
3139,32630923977447.164,2000,190.0
3140,32630923977466.023,2000,49.0
3141,32630923977444.27,2000,215.0
3142,32630923977450.62,2000,162.0
3143,32630923977460.273,2000,85.0
3144,32630923977451.223,2000,153.0
3145,32630923977441.438,2000,241.0
3147,32630923977413.46,2000,315.0
3148,32630923977433.55,2000,291.0
3149,32630923977437.824,2000,261.0
3150,32630923977456.758,2000,111.0
3151,32630923977458.695,2000,97.0
3152,32630923977425.95,2000,308.0
3153,32630923977460.277,2000,84.0
3155,32630923977465.52,2000,52.0
3156,32630923977449.953,2000,166.0
3157,32630923977446.047,2000,200.0
3158,32630923977424.297,2000,310.0
3159,32630923977434.832,2000,284.0
3160,32630923977461.414,2000,79.0
3161,32630923977465.793,2000,50.0
3162,32630923977429.535,2000,302.0
3163,32630923977496.5,2000,1.0
3164,32630923977437.676,2000,264.0
3165,32630923977439.195,2000,251.0
3166,32630923977457.52,2000,103.0
3168,32630923977433.305,2000,295.0
3169,32630923977453.55,2000,132.0
3170,32630923977437.32,2000,269.0
3171,32630923977454.88,2000,124.0
3172,32630923977442.516,2000,232.0
3173,32630923977462.18,2000,71.0
3174,32630923977456.9,2000,108.0
3175,32630923977434.023,2000,286.0
3176,32630923977457.06,2000,107.0
3177,32630923977461.773,2000,73.0
3178,32630923977451.414,2000,148.0
3179,32630923977469.83,2000,32.0
3180,32630923977443.598,2000,226.0
3181,32630923977478.645,2000,9.0
3182,32630923977447.92,2000,182.0
3183,32630923977437.094,2000,273.0
3184,32630923977441.883,2000,239.0
3185,32630923977456.246,2000,114.0
3186,32630923977444.24,2000,216.0
3187,32630923977453.496,2000,133.0
3189,32630923977442.1,2000,237.0
3190,32630923977450.625,2000,161.0
3191,32630923977468.32,2000,37.0
3192,32630923977436.152,2000,281.0
3193,32630923977450.91,2000,158.0
3194,32630923977442.47,2000,233.0
3196,32630923977475.227,2000,15.0
3197,32630923977433.39,2000,293.0
3198,32630923977461.71,2000,74.0
3199,32630923977461.695,2000,75.0
3200,32630923977438.355,2000,258.0
3201,32630923977448.316,2000,178.0
3202,32630923977452.836,2000,136.0
3203,32630923977468.242,2000,40.0
3204,32630923977443.29,2000,229.0
3206,32630923977449.086,2000,174.0
3207,32630923977461.613,2000,78.0
3208,32630923977484.56,2000,4.0
3209,32630923977451.1,2000,156.0
3210,32630923977462.508,2000,68.0
3211,32630923977450.906,2000,159.0
3212,32630923977452.07,2000,141.0
3214,32630923977443.727,2000,223.0
3216,32630923977446.742,2000,193.0
3217,32630923977446.15,2000,197.0
3218,32630923977460.23,2000,86.0
3219,32630923977433.33,2000,294.0
3220,32630923977443.6,2000,225.0
3221,32630923977452.555,2000,139.0
3222,32630923977449.156,2000,173.0
3224,32630923977446.094,2000,198.0
3225,32630923977453.39,2000,134.0
3226,32630923977448.824,2000,175.0
3227,32630923977449.21,2000,172.0
3228,32630923977474.004,2000,18.0
3229,32630923977445.016,2000,208.0
3231,32630923977456.805,2000,110.0
3232,32630923977457.312,2000,104.0
3233,32630923977437.74,2000,263.0
3234,32630923977463.035,2000,65.0
3235,32630923977479.832,2000,8.0
3237,32630923977445.92,2000,201.0
3238,32630923977424.516,2000,309.0
3240,32630923977438.93,2000,254.0
3241,32630923977455.625,2000,122.0
3242,32630923977470.29,2000,30.0
3243,32630923977465.46,2000,53.0
3245,32630923977467.094,2000,46.0
3246,32630923977473.29,2000,21.0
3247,32630923977451.695,2000,145.0
3248,32630923977428.46,2000,306.0
3249,32630923977441.03,2000,242.0
3250,32630923977437.33,2000,268.0
3251,32630923977457.82,2000,102.0
3253,32630923977458.125,2000,100.0
3254,32630923977438.04,2000,259.0
3256,32630923977487.73,2000,3.0
3257,32630923977460.867,2000,82.0
3258,32630923977456.406,2000,112.0
3259,32630923977445.21,2000,205.0
3260,32630923977437.28,2000,270.0
3261,32630923977475.945,2000,13.0
3263,32630923977456.242,2000,115.0
3264,32630923977442.266,2000,236.0
3265,32630923977437.344,2000,267.0
3266,32630923977468.152,2000,41.0
3267,32630923977444.074,2000,218.0
3268,32630923977459.15,2000,94.0
3269,32630923977455.992,2000,119.0
3270,32630923977439.793,2000,247.0
3271,32630923977435.203,2000,283.0
3272,32630923977460.383,2000,83.0
3273,32630923977443.48,2000,227.0
3274,32630923977460.88,2000,81.0
3275,32630923977448.29,2000,179.0
3276,32630923977471.6,2000,27.0
3277,32630923977467.746,2000,43.0
3278,32630923977452.02,2000,142.0
3279,32630923977464.766,2000,57.0
3280,32630923977481.473,2000,6.0
3281,32630923977467.836,2000,42.0
3282,32630923977445.68,2000,204.0
3283,32630923977468.316,2000,38.0
3284,32630923977443.395,2000,228.0
3285,32630923977459.082,2000,95.0
3286,32630923977438.99,2000,253.0
3287,32630923977429.41,2000,303.0
3288,32630923977441.67,2000,240.0
3290,32630923977423.938,2000,311.0
3291,32630923977445.723,2000,203.0
3292,32630923977447.695,2000,183.0
3293,32630923977444.367,2000,213.0
3296,32630923977443.71,2000,224.0
3298,32630923977433.77,2000,288.0
3299,32630923977423.0,2000,313.0
3301,32630923977471.695,2000,26.0
3304,32630923977466.797,2000,47.0
3305,32630923977454.31,2000,127.0
3306,32630923977450.285,2000,163.0
3307,32630923977462.234,2000,69.0
3308,32630923977447.96,2000,181.0
3309,32630923977451.203,2000,154.0
3310,32630923977445.008,2000,209.0
3311,32630923977433.16,2000,297.0
3313,32630923977439.18,2000,252.0
3314,32630923977465.273,2000,55.0
3317,32630923977456.15,2000,117.0
3318,32630923977453.65,2000,131.0
3319,32630923977447.395,2000,186.0
3320,32630923977460.15,2000,88.0
3321,32630923977446.57,2000,194.0
3322,32630923977451.28,2000,152.0
3323,32630923977477.023,2000,11.0
3324,32630923977451.305,2000,150.0
3325,32630923977448.645,2000,176.0
3326,32630923977463.258,2000,64.0
3328,32630923977473.65,2000,20.0
3329,32630923977463.48,2000,62.0
3330,32630923977474.402,2000,17.0
3331,32630923977446.492,2000,195.0
3332,32630923977470.836,2000,28.0
3333,32630923977461.625,2000,77.0
3334,32630923977459.453,2000,91.0
3335,32630923977446.953,2000,192.0
3336,32630923977482.668,2000,5.0
3337,32630923977460.895,2000,80.0
3338,32630923977460.223,2000,87.0
3339,32630923977450.06,2000,165.0
3340,32630923977447.12,2000,191.0
3341,32630923977433.938,2000,287.0
3343,32630923977438.03,2000,260.0
3344,32630923977454.426,2000,126.0
3345,32630923977475.793,2000,14.0
3346,32630923977437.11,2000,272.0
3347,32630923977436.19,2000,279.0
3348,32630923977434.117,2000,285.0
3349,32630923977462.19,2000,70.0
3350,32630923977449.23,2000,171.0
3351,32630923977445.75,2000,202.0
3352,32630923977437.25,2000,271.0
3353,32630923977474.95,2000,16.0
3354,32630923977426.91,2000,307.0
3356,32630923977450.637,2000,160.0
3357,32630923977439.664,2000,249.0
3358,32630923977438.914,2000,255.0
3359,32630923977447.594,2000,185.0
3360,32630923977456.82,2000,109.0
3361,32630923977451.44,2000,147.0
3362,32630923977457.08,2000,106.0
3363,32630923977433.42,2000,292.0
3364,32630923977473.805,2000,19.0
3365,32630923977464.72,2000,58.0
3368,32630923977435.3,2000,282.0
3369,32630923977444.43,2000,212.0
3371,32630923977452.457,2000,140.0
3372,32630923977462.055,2000,72.0
3373,32630923977443.785,2000,221.0
3374,32630923977466.277,2000,48.0
3375,32630923977443.86,2000,219.0
3376,32630923977465.434,2000,54.0
3378,32630923977455.97,2000,121.0
3379,32630923977458.246,2000,99.0
3380,32630923977431.03,2000,301.0
3381,32630923977451.195,2000,155.0
3382,32630923977442.39,2000,235.0
3383,32630923977420.066,2000,314.0
3384,32630923977449.418,2000,169.0
3385,32630923977454.5,2000,125.0
3386,32630923977468.77,2000,36.0
3387,32630923977456.2,2000,116.0
3388,32630923977464.97,2000,56.0
3389,32630923977449.74,2000,167.0
3390,32630923977473.277,2000,22.0
3391,32630923977437.785,2000,262.0
3392,32630923977442.953,2000,230.0
3393,32630923977457.117,2000,105.0
3394,32630923977447.375,2000,187.0
3395,32630923977457.96,2000,101.0
